customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3020,Witty,McArthur,Male,13,1965-12-24,57.0,50-60,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10.0
3023,Rikki,Bernet,Female,37,1994-12-09,28.0,20-30,Accountant I,IT,High Net Worth,N,Yes,7.0
3024,Franz,Craddy,Male,86,1959-01-08,64.0,60-70,Other,Health,Mass Customer,N,No,12.0
3025,Osgood,Stolting,Male,27,1977-04-23,45.0,40-50,Compensation Analyst,Financial Services,Mass Customer,N,Yes,9.0
3026,Minda,Pendrid,Female,11,1988-11-21,34.0,30-40,Account Representative III,Property,Mass Customer,N,Yes,5.0
3027,Augy,Rudall,Male,83,1977-10-30,45.0,40-50,Research Nurse,Health,Mass Customer,N,Yes,5.0
3028,Leandra,Schubert,Female,67,1956-07-07,66.0,60-70,General Manager,Manufacturing,High Net Worth,N,No,20.0
3029,Timmie,Gori,Male,85,1978-07-17,44.0,40-50,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,13.0
3030,Flor,Agnew,Female,68,1998-05-21,24.0,20-30,Technical Writer,Manufacturing,Affluent Customer,N,No,3.0
3031,Diego,Bertelmot,Male,95,1996-02-02,27.0,20-30,Staff Scientist,Health,Mass Customer,N,Yes,5.0
3032,Renado,Wonfor,Male,53,1992-08-02,30.0,20-30,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0
3033,Danielle,Kener,Female,60,1979-03-17,43.0,40-50,Administrative Officer,Financial Services,High Net Worth,N,No,12.0
3034,Mara,Tofanini,Female,54,1956-09-09,66.0,60-70,Web Designer IV,Manufacturing,Mass Customer,N,Yes,18.0
3035,Sigfrid,Caldecot,Male,98,1980-04-15,42.0,40-50,Associate Professor,Health,High Net Worth,N,No,13.0
3036,Windy,Orehead,Female,24,1977-04-17,45.0,40-50,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0
3037,Leanora,Isles,Female,30,1971-10-27,51.0,50-60,Legal Assistant,Financial Services,High Net Worth,N,Yes,18.0
3039,Coralie,Guitonneau,Female,52,1968-07-28,54.0,50-60,Other,Financial Services,Affluent Customer,N,No,18.0
3040,Kameko,Kinrade,Female,87,1966-11-28,56.0,50-60,General Manager,Retail,Mass Customer,N,No,5.0
3041,Sherrie,Kingaby,Female,20,1974-03-12,48.0,40-50,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,11.0
3042,Barris,Trayton,Male,76,1971-03-17,51.0,50-60,Engineer II,Property,High Net Worth,N,Yes,15.0
3044,Russell,Brittoner,Male,59,1990-04-11,32.0,30-40,Occupational Therapist,Health,Affluent Customer,N,Yes,19.0
3045,Renato,Mungham,Male,52,1996-10-02,26.0,20-30,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2.0
3046,Shela,Ridgers,Female,53,1964-06-07,58.0,50-60,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0
3047,Eddy,Cossans,Male,20,1962-01-14,61.0,60-70,Speech Pathologist,Retail,Mass Customer,N,Yes,19.0
3048,Kenon,Messruther,Male,38,1969-05-27,53.0,50-60,Legal Assistant,Manufacturing,Mass Customer,N,No,16.0
3049,Tristam,O'Fallone,Male,72,1967-07-15,55.0,50-60,Other,Property,High Net Worth,N,Yes,12.0
3051,Edi,Lugton,Female,81,1973-06-06,49.0,40-50,Other,Manufacturing,Affluent Customer,N,Yes,7.0
3053,Susie,,Female,67,1984-09-12,38.0,30-40,Account Coordinator,Retail,High Net Worth,N,No,17.0
3054,Marieann,Wickey,Female,94,1965-07-14,57.0,50-60,Operator,Manufacturing,Affluent Customer,N,No,16.0
3056,Catlin,Storm,Female,43,1968-05-27,54.0,50-60,Health Coach II,Entertainment,Mass Customer,N,No,18.0
3058,Hamnet,Kibblewhite,Male,67,1986-10-10,36.0,30-40,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,16.0
3060,Milton,Gorini,Male,28,1982-09-14,40.0,30-40,VP Accounting,Financial Services,Mass Customer,N,Yes,6.0
3061,Evie,Bendtsen,Female,51,1991-03-18,31.0,30-40,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3.0
3062,Lesley,Ruskin,Male,78,1962-11-09,60.0,50-60,Civil Engineer,Manufacturing,Mass Customer,N,No,13.0
3063,Andrea,Wildber,Male,74,1999-11-04,23.0,20-30,VP Sales,Financial Services,Affluent Customer,N,No,2.0
3064,Zach,Billison,Male,96,1995-06-14,27.0,20-30,Product Engineer,Financial Services,Affluent Customer,N,Yes,4.0
3065,Winna,Brusle,Female,88,1978-01-05,45.0,40-50,Recruiter,Financial Services,High Net Worth,N,Yes,13.0
3066,Renell,Bellocht,Female,29,1995-01-14,28.0,20-30,Paralegal,Financial Services,Affluent Customer,N,Yes,2.0
3067,Veronique,Wash,Female,8,1991-01-13,32.0,30-40,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9.0
3068,Gill,Branney,Female,88,1990-12-07,32.0,30-40,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1.0
3069,Phylis,Traves,Female,59,1988-08-12,34.0,30-40,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12.0
3070,Malissia,Minthorpe,Female,74,1998-07-27,24.0,20-30,Account Executive,Health,Affluent Customer,N,Yes,1.0
3071,Shirlee,Murdoch,Female,59,1989-12-25,33.0,30-40,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12.0
3072,Roma,Prettjohn,Male,87,1979-04-12,43.0,40-50,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,10.0
3073,Hernando,Farnham,Male,16,1967-04-12,55.0,50-60,Nurse,Telecommunications,Affluent Customer,N,No,17.0
3074,Tracie,Grishaev,Male,31,1969-02-18,54.0,50-60,VP Quality Control,Health,Mass Customer,N,Yes,12.0
3075,Corty,Debell,Male,36,1959-10-24,63.0,60-70,Other,Entertainment,Mass Customer,N,Yes,16.0
3076,Merna,Eyers,Female,9,1991-10-01,31.0,30-40,Professor,Health,Mass Customer,N,Yes,4.0
3077,Emelen,Gillopp,Male,19,2000-08-11,22.0,20-30,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2.0
3078,Mariel,Blacksell,Female,54,1982-08-16,40.0,30-40,Safety Technician III,Retail,Mass Customer,N,No,7.0
3079,Yorker,McKevany,Male,34,1959-11-18,63.0,60-70,Legal Assistant,Retail,Mass Customer,N,Yes,20.0
3080,Christoforo,Santus,Male,87,1958-10-06,64.0,60-70,Graphic Designer,Financial Services,High Net Worth,N,No,10.0
3082,Emlyn,Maile,Male,68,1997-03-28,25.0,20-30,Other,Manufacturing,Mass Customer,N,Yes,2.0
3084,Birgit,Dowers,Female,57,1959-07-16,63.0,60-70,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16.0
3087,Gerry,Scatcher,Male,64,1986-04-02,36.0,30-40,Social Worker,Health,Mass Customer,N,No,9.0
3088,Hilarius,Trenbey,Male,92,1974-05-09,48.0,40-50,Other,Retail,Affluent Customer,N,Yes,17.0
3089,Wood,Nathan,Male,27,2000-02-24,23.0,20-30,Web Developer III,Manufacturing,Affluent Customer,N,Yes,2.0
3090,Zared,Pinchback,Male,81,1964-12-06,58.0,50-60,Operator,Manufacturing,Mass Customer,N,No,8.0
3091,Guenevere,Treffry,Female,88,1995-08-13,27.0,20-30,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3.0
3093,Harwilll,Crimes,Male,31,1992-04-01,30.0,20-30,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,6.0
3095,Joachim,,Male,14,1998-10-11,24.0,20-30,Staff Accountant IV,Retail,High Net Worth,N,Yes,2.0
3096,Lulu,Cabane,Female,32,1973-06-28,49.0,40-50,Associate Professor,Financial Services,Mass Customer,N,No,10.0
3097,Alessandro,Casley,Male,2,1978-05-09,44.0,40-50,Actuary,Financial Services,Affluent Customer,N,Yes,19.0
3098,Tiff,Ovett,Female,77,1980-07-15,42.0,40-50,Dental Hygienist,Health,Mass Customer,N,No,12.0
3099,Shelli,Benitti,Female,73,1996-11-26,26.0,20-30,Other,Retail,Mass Customer,N,Yes,3.0
3101,Paxton,Lermit,Male,68,1987-08-27,35.0,30-40,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0
3102,Paquito,Maitland,Male,37,1990-06-04,32.0,30-40,Assistant Manager,Property,Affluent Customer,N,No,2.0
3103,Shaylah,Hatchell,Female,5,1953-10-21,69.0,60-70,Safety Technician II,Retail,Mass Customer,N,No,20.0
3104,Diahann,Blundan,Female,19,1994-11-30,28.0,20-30,Business Systems Development Analyst,Property,Mass Customer,N,Yes,2.0
3105,Bryn,Rycraft,Male,88,1965-10-14,57.0,50-60,Teacher,Health,Mass Customer,N,No,12.0
3106,Yetty,Conneely,Female,13,1989-06-03,33.0,30-40,Other,Financial Services,Mass Customer,N,Yes,21.0
3108,Trip,Ahmed,Male,94,1967-10-01,55.0,50-60,Accounting Assistant III,Entertainment,Mass Customer,N,No,10.0
3109,Jeralee,Domleo,Female,75,1958-06-23,64.0,60-70,Automation Specialist II,Health,Mass Customer,N,Yes,10.0
3110,Fabien,Iacapucci,Male,14,1994-02-11,29.0,20-30,Community Outreach Specialist,IT,Affluent Customer,N,Yes,8.0
3111,Maxwell,Blabber,Male,42,1997-03-11,25.0,20-30,Associate Professor,Financial Services,Mass Customer,N,Yes,4.0
3112,Terri,Gornal,Male,41,2001-04-22,21.0,20-30,Internal Auditor,Retail,High Net Worth,N,Yes,1.0
3113,Wenonah,Lethabridge,Female,52,1969-12-06,53.0,50-60,Teacher,Property,Mass Customer,N,Yes,18.0
3114,Judah,Prime,Male,48,1974-09-05,48.0,40-50,Teacher,IT,Mass Customer,N,Yes,18.0
3115,Rip,Spiers,Male,40,1981-02-26,42.0,40-50,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0
3116,Correy,Loynes,Male,16,1978-06-29,44.0,40-50,Other,Health,Mass Customer,N,No,7.0
3117,Nisse,Marriage,Female,68,1995-06-11,27.0,20-30,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6.0
3118,Cleveland,Coxon,Male,54,1993-01-22,30.0,20-30,Occupational Therapist,Health,High Net Worth,N,No,9.0
3120,Lauree,O'Donnell,Female,89,1979-02-04,44.0,40-50,Clinical Specialist,Health,Mass Customer,N,Yes,10.0
3121,Mahmoud,Batterbee,Male,82,1959-05-11,63.0,60-70,Data Coordiator,Manufacturing,Mass Customer,N,No,19.0
3122,Cthrine,Orans,Female,17,1980-08-17,42.0,40-50,Other,Manufacturing,High Net Worth,N,Yes,15.0
3123,Tina,Riggulsford,Female,71,1976-08-17,46.0,40-50,Dental Hygienist,Health,High Net Worth,N,No,20.0
3124,Anastasie,Le Grand,Female,73,1981-02-03,42.0,40-50,Account Executive,Retail,High Net Worth,N,Yes,9.0
3125,Krystyna,Scarasbrick,Female,2,1978-08-21,44.0,40-50,Social Worker,Health,High Net Worth,N,Yes,5.0
3126,Bondon,Deeley,Male,7,1986-10-16,36.0,30-40,Statistician IV,Financial Services,High Net Worth,N,No,12.0
3127,Tucker,Lewsley,Male,39,1971-01-31,52.0,50-60,Research Nurse,Health,Mass Customer,N,No,10.0
3128,Betteanne,Alldread,Female,96,1965-06-26,57.0,50-60,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16.0
3129,Leola,Mandrier,Female,44,1955-09-25,67.0,60-70,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11.0
3130,Krissy,Robard,Female,53,1971-01-25,52.0,50-60,VP Product Management,Telecommunications,Mass Customer,N,No,17.0
3131,Sybilla,O' Markey,Female,63,1999-02-24,24.0,20-30,Other,Retail,Affluent Customer,N,Yes,3.0
3132,Nicko,Artois,Male,33,1975-04-15,47.0,40-50,Sales Representative,Retail,Mass Customer,N,Yes,7.0
3133,Eda,MacCheyne,Female,89,1999-05-10,23.0,20-30,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2.0
3134,Pierette,Roseman,Female,53,1995-01-20,28.0,20-30,Other,Manufacturing,Mass Customer,N,No,5.0
3135,Titus,Worsall,Male,83,1962-01-14,61.0,60-70,Staff Scientist,Financial Services,Mass Customer,N,No,16.0
3136,Leonardo,Brennon,Male,60,1998-08-25,24.0,20-30,Marketing Manager,Retail,Mass Customer,N,Yes,3.0
3138,Wait,Pardey,Male,34,1971-02-19,52.0,50-60,Paralegal,Financial Services,Mass Customer,N,Yes,6.0
3139,Pail,De Blasi,Male,65,1973-06-13,49.0,40-50,Paralegal,Financial Services,High Net Worth,N,Yes,17.0
3140,Britt,Muddimer,Female,2,1985-06-11,37.0,30-40,Legal Assistant,Manufacturing,High Net Worth,N,No,16.0
3141,Esmaria,Kiernan,Female,92,1995-11-04,27.0,20-30,Associate Professor,Retail,Mass Customer,N,Yes,3.0
3142,Hubert,Kliner,Male,98,1992-08-04,30.0,20-30,Electrical Engineer,Manufacturing,Mass Customer,N,No,6.0
3143,Corabelle,Streatfeild,Female,0,1996-10-24,26.0,20-30,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5.0
3144,Ringo,Everson,Male,94,1978-10-29,44.0,40-50,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,8.0
3145,Gar,Barnewille,Male,17,1978-06-17,44.0,40-50,Paralegal,Financial Services,High Net Worth,N,Yes,7.0
3146,Fredrika,Kleinmintz,Female,79,1978-01-28,45.0,40-50,Project Manager,Property,Mass Customer,N,No,15.0
3147,Bonnee,Farley,Female,21,1976-10-02,46.0,40-50,Other,Retail,Affluent Customer,N,Yes,17.0
3150,Morissa,Wolfendell,Female,66,1991-10-07,31.0,30-40,Sales Associate,Financial Services,Mass Customer,N,No,5.0
3152,Lettie,McGenis,Female,6,1999-06-07,23.0,20-30,Teacher,Financial Services,High Net Worth,N,Yes,3.0
3153,Hannis,Jakubovits,Female,87,1973-12-30,49.0,40-50,Compensation Analyst,Financial Services,High Net Worth,N,No,15.0
3154,Angil,Ellesmere,Female,63,1957-11-21,65.0,60-70,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0
3155,Tiphani,Fritz,Female,88,1976-12-25,46.0,40-50,Office Assistant I,IT,Affluent Customer,N,Yes,21.0
3156,Bearnard,Letixier,Male,23,1976-09-28,46.0,40-50,Other,Financial Services,Mass Customer,N,No,4.0
3157,Hurlee,Fasson,Male,46,1997-07-19,25.0,20-30,Other,Retail,Mass Customer,N,Yes,1.0
3158,Korey,Lansbury,Male,27,1970-05-02,52.0,50-60,VP Quality Control,Telecommunications,Mass Customer,N,Yes,12.0
3159,Jesus,MacShirie,Male,16,1967-02-01,56.0,50-60,Other,Financial Services,Affluent Customer,N,No,12.0
3160,Eadmund,Braycotton,Male,87,1978-07-03,44.0,40-50,Mechanical Systems Engineer,IT,Mass Customer,N,No,21.0
3161,Cindie,Naldrett,Female,71,1977-02-16,46.0,40-50,Other,Financial Services,Mass Customer,N,Yes,4.0
3162,Deanne,Delacour,Female,76,1978-02-24,45.0,40-50,Media Manager IV,Argiculture,Mass Customer,N,Yes,15.0
3163,Irvine,Mc Mechan,Male,38,1968-06-01,54.0,50-60,Environmental Specialist,Argiculture,Affluent Customer,N,No,19.0
3164,Hortensia,Rainger,Female,53,1986-01-14,37.0,30-40,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14.0
3165,Vyky,Coppen,Female,56,1975-05-18,47.0,40-50,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10.0
3166,Bronson,Plowman,Male,96,1955-05-11,67.0,60-70,Social Worker,Health,Mass Customer,N,No,20.0
3167,Vernor,Stedall,Male,36,1995-01-20,28.0,20-30,Web Designer IV,Property,Mass Customer,N,No,5.0
3168,Johan,Dudderidge,Male,89,1976-02-16,47.0,40-50,Assistant Manager,Health,Affluent Customer,N,No,22.0
3169,Maxim,Chavrin,Male,96,1964-01-12,59.0,50-60,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,19.0
3170,Bethanne,Kytter,Female,67,1968-01-26,55.0,50-60,Nurse Practicioner,Entertainment,Mass Customer,N,No,11.0
3171,Leif,,Male,36,1967-05-23,55.0,50-60,Account Coordinator,Financial Services,Affluent Customer,N,Yes,10.0
3172,Marje,Kennewell,Female,69,1961-12-17,61.0,60-70,Other,Retail,Affluent Customer,N,No,5.0
3173,Angelo,,Male,55,2001-10-10,21.0,20-30,Computer Systems Analyst I,Health,Mass Customer,N,Yes,1.0
3174,Odele,Blackmore,Female,67,1976-11-16,46.0,40-50,Research Associate,Financial Services,Affluent Customer,N,No,9.0
3175,Alphard,Cradduck,Male,82,1984-12-30,38.0,30-40,Operator,Health,Mass Customer,N,No,16.0
3178,Gan,Marrion,Male,21,1971-09-28,51.0,50-60,VP Quality Control,Retail,Mass Customer,N,Yes,9.0
3179,Jarid,Redwood,Male,87,1979-11-04,43.0,40-50,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17.0
3180,Gage,,Male,96,1974-06-14,48.0,40-50,Business Systems Development Analyst,IT,Mass Customer,N,Yes,19.0
3181,Ferd,Chominski,Male,39,1976-09-29,46.0,40-50,Senior Editor,Financial Services,High Net Worth,N,No,6.0
3182,Catherina,Hammel,Female,50,1967-10-03,55.0,50-60,Other,Financial Services,Affluent Customer,N,No,15.0
3183,Craig,Phethean,Male,64,1974-06-19,48.0,40-50,Junior Executive,Health,Mass Customer,N,No,14.0
3184,Marlee,Brundle,Female,2,1976-11-08,46.0,40-50,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0
3185,Duky,Crichley,Male,25,1956-01-18,67.0,60-70,Senior Financial Analyst,Financial Services,Mass Customer,N,No,10.0
3187,Samuele,Roycroft,Male,75,1974-05-12,48.0,40-50,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,14.0
3188,Boyd,,Male,94,1999-07-07,23.0,20-30,Actuary,Financial Services,Mass Customer,N,No,1.0
3189,Abbott,Knaggs,Male,40,1963-03-01,60.0,50-60,Environmental Specialist,Financial Services,Mass Customer,N,No,11.0
3191,Bobbette,Amps,Female,29,1959-07-08,63.0,60-70,Director of Sales,Financial Services,Affluent Customer,N,Yes,12.0
3192,Illa,Klemenz,Female,37,1968-09-18,54.0,50-60,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,16.0
3193,Augusta,Henryson,Female,6,1978-07-04,44.0,40-50,Web Designer IV,Property,High Net Worth,N,No,7.0
3194,Hakeem,Bernardinelli,Male,38,1978-03-11,44.0,40-50,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11.0
3195,Vickie,West,Female,4,1981-03-30,41.0,40-50,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0
3196,Teddi,Adcocks,Female,11,1977-08-04,45.0,40-50,Engineer IV,Health,Mass Customer,N,No,8.0
3197,Stern,Ilyenko,Male,83,1976-02-18,47.0,40-50,Environmental Specialist,Health,High Net Worth,N,No,14.0
3198,Dur,Knappen,Male,66,1997-08-02,25.0,20-30,Media Manager III,Manufacturing,Mass Customer,N,Yes,1.0
3200,Marna,,Female,51,1995-11-03,27.0,20-30,Environmental Tech,Manufacturing,Mass Customer,N,No,1.0
3201,Zed,Blanckley,Male,61,2000-03-31,22.0,20-30,Assistant Professor,Financial Services,Mass Customer,N,Yes,1.0
3202,Garry,Gadson,Male,74,1994-09-10,28.0,20-30,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2.0
3204,Ibby,Beedon,Female,51,1994-11-26,28.0,20-30,Media Manager III,Health,Mass Customer,N,Yes,4.0
3206,Elbertine,Trewin,Female,32,1995-03-23,27.0,20-30,Financial Advisor,Financial Services,Mass Customer,N,No,1.0
3209,Clarie,Markushkin,Female,10,1964-03-28,58.0,50-60,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0
3210,Stella,Abreheart,Female,80,1988-02-01,35.0,30-40,Junior Executive,Manufacturing,Mass Customer,N,No,1.0
3211,Betsy,Cosh,Female,52,1993-06-12,29.0,20-30,Automation Specialist II,Health,High Net Worth,N,Yes,7.0
3212,Corella,Bartomeu,Female,62,1981-01-15,42.0,40-50,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13.0
3213,Marcile,Vasiliev,Female,27,1971-09-26,51.0,50-60,Other,Telecommunications,Affluent Customer,N,Yes,16.0
3214,Cindelyn,Balas,Female,2,1993-01-21,30.0,20-30,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0
3216,Edgar,Ordish,Male,59,1998-05-08,24.0,20-30,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1.0
3217,Lorena,Titterrell,Female,95,1968-03-12,54.0,50-60,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8.0
3218,Conny,Starbeck,Female,38,1976-02-12,47.0,40-50,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22.0
3219,Denyse,Scutts,Female,94,1998-01-06,25.0,20-30,Web Developer III,Financial Services,Mass Customer,N,No,3.0
3220,Hunt,Linn,Male,53,1972-07-26,50.0,40-50,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11.0
3221,Brigid,Quigley,Female,59,1959-09-25,63.0,60-70,Internal Auditor,Property,High Net Worth,N,Yes,11.0
3224,Darell,Mulqueeny,Female,67,1996-03-12,26.0,20-30,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0
3225,Durante,Reddan,Male,19,1980-06-19,42.0,40-50,Chief Design Engineer,Health,Mass Customer,N,Yes,4.0
3226,Andi,Whittet,Female,43,1973-03-29,49.0,40-50,Other,Entertainment,Affluent Customer,N,No,11.0
3227,Costa,Sharpin,Male,37,1995-12-06,27.0,20-30,Other,Manufacturing,Affluent Customer,N,No,2.0
3228,Margette,Donaghie,Female,36,1964-08-16,58.0,50-60,Social Worker,Health,Mass Customer,N,No,13.0
3229,Carrol,Gheorghie,Male,69,1964-10-18,58.0,50-60,Sales Representative,Retail,High Net Worth,N,Yes,6.0
3230,Calida,Clardge,Female,31,1970-02-14,53.0,50-60,Executive Secretary,Financial Services,Mass Customer,N,No,12.0
3232,Rose,Milsom,Female,7,1993-10-10,29.0,20-30,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9.0
3233,Xever,Feeley,Male,7,1959-01-06,64.0,60-70,Tax Accountant,Financial Services,Mass Customer,N,Yes,17.0
3234,Mata,Hoggan,Male,35,1987-04-15,35.0,30-40,Safety Technician II,Manufacturing,Mass Customer,N,Yes,19.0
3235,Leif,Woolfall,Male,88,1965-05-15,57.0,50-60,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12.0
3236,Edsel,Arguile,Male,37,1993-04-01,29.0,20-30,Other,Manufacturing,Mass Customer,N,Yes,5.0
3237,Astrid,Sumnall,Female,94,1964-08-15,58.0,50-60,Assistant Manager,Manufacturing,Mass Customer,N,No,13.0
3238,Sauveur,Edmands,Male,23,1977-07-20,45.0,40-50,Executive Secretary,Retail,Mass Customer,N,No,14.0
3239,Wendi,Hew,Female,15,1971-12-06,51.0,50-60,Staff Scientist,Health,High Net Worth,N,No,5.0
3241,Milt,Erett,Male,34,1979-10-29,43.0,40-50,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0
3242,Lib,Schohier,Female,4,1958-03-07,64.0,60-70,General Manager,Manufacturing,Affluent Customer,N,Yes,14.0
3243,Tim,Besset,Male,24,1973-05-19,49.0,40-50,Media Manager I,Health,Mass Customer,N,No,7.0
3244,Rosene,Bullar,Female,24,1959-05-08,63.0,60-70,Systems Administrator I,Financial Services,Mass Customer,N,No,13.0
3245,Wainwright,Succamore,Male,86,1959-03-27,63.0,60-70,Graphic Designer,IT,High Net Worth,N,No,7.0
3246,Norene,Merle,Female,73,1968-05-20,54.0,50-60,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4.0
3247,Bellanca,Raymond,Female,0,1985-04-09,37.0,30-40,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0
3249,Cortney,Leet,Female,46,1981-08-23,41.0,40-50,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14.0
3250,Hussein,Ticic,Male,27,1992-04-16,30.0,20-30,Other,Argiculture,High Net Worth,N,Yes,4.0
3251,Cammie,Edridge,Female,95,1976-08-27,46.0,40-50,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0
3253,Bernadine,Shakeshaft,Female,42,1990-02-10,33.0,30-40,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0
3254,Lissy,Paliser,Female,8,2001-05-22,21.0,20-30,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1.0
3256,Collen,Kew,Female,76,1986-02-06,37.0,30-40,Professor,Financial Services,Affluent Customer,N,No,6.0
3258,Hettie,Godden,Female,77,1978-12-10,44.0,40-50,Sales Representative,Retail,Mass Customer,N,Yes,18.0
3260,Kelsy,Rao,Female,6,1979-05-30,43.0,40-50,Research Associate,Telecommunications,High Net Worth,N,No,11.0
3261,Benedicto,Blumire,Male,6,1975-01-30,48.0,40-50,Other,Property,Mass Customer,N,Yes,5.0
3262,Maynord,L'Episcopi,Male,65,1959-10-14,63.0,60-70,Product Engineer,Entertainment,Mass Customer,N,No,12.0
3263,Quentin,Forte,Female,37,1981-08-21,41.0,40-50,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5.0
3264,Garret,Higginbottam,Male,88,1978-08-19,44.0,40-50,Other,Financial Services,Mass Customer,N,Yes,17.0
3265,Isaak,Higounet,Male,64,1967-06-02,55.0,50-60,Clinical Specialist,Health,High Net Worth,N,No,11.0
3267,Gerri,Prott,Male,20,1987-05-30,35.0,30-40,Other,Property,High Net Worth,N,Yes,9.0
3268,Estelle,Sam,Female,93,1986-05-31,36.0,30-40,General Manager,Manufacturing,Mass Customer,N,No,20.0
3270,Tracey,Redsull,Male,47,1957-04-12,65.0,60-70,Administrative Officer,Financial Services,Mass Customer,N,Yes,5.0
3271,Daisi,Philip,Female,21,1986-04-18,36.0,30-40,Chief Design Engineer,Property,High Net Worth,N,Yes,16.0
3273,Darline,Alpes,Female,72,1978-05-17,44.0,40-50,General Manager,Entertainment,Mass Customer,N,No,11.0
3274,Tory,Dosdell,Female,44,1973-04-26,49.0,40-50,Other,Financial Services,Mass Customer,N,Yes,18.0
3275,Lela,Carrell,Female,24,1975-10-22,47.0,40-50,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0
3278,Marcel,Eddolls,Male,66,1982-06-22,40.0,30-40,VP Product Management,Financial Services,Affluent Customer,N,No,9.0
3279,Morgun,Razoux,Male,55,1959-02-18,64.0,60-70,Staff Scientist,Financial Services,Mass Customer,N,No,14.0
3280,Micki,McNamara,Female,49,1987-05-02,35.0,30-40,General Manager,Financial Services,Mass Customer,N,Yes,21.0
3282,Helga,Nuzzi,Female,8,1959-04-24,63.0,60-70,Clinical Specialist,Health,High Net Worth,N,No,13.0
3283,Rowe,Barbary,Female,46,1979-01-15,44.0,40-50,Administrative Officer,Property,Mass Customer,N,Yes,6.0
3284,Jorrie,Cerman,Female,98,1991-08-28,31.0,30-40,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0
3285,Mendie,Teresi,Male,51,1986-12-30,36.0,30-40,Recruiter,Health,Affluent Customer,N,Yes,9.0
3286,Kent,Hatter,Male,23,1961-06-02,61.0,60-70,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0
3289,Frederico,Spearman,Male,43,1978-01-04,45.0,40-50,Assistant Manager,Property,Mass Customer,N,No,12.0
3290,Brandyn,Gain,Male,22,1962-09-18,60.0,50-60,Other,Manufacturing,High Net Worth,N,Yes,18.0
3291,Cindy,Eakin,Female,33,1956-01-21,67.0,60-70,Staff Accountant II,Manufacturing,Mass Customer,N,No,13.0
